clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,1.0,stationary,CV_D_speed05,180,18337,0.03836775898748044,0.06711582166325436,0.01532078513857189,0.31380621462918573,0.20882785026036949
actual,1.0,stationary,surface_all_zero,180,18337,1.7253202308138904,1.7500396053684772,1.7120966822265316,0.31380621462918573,0.20882785026036949
actual,1.0,stationary,surface_quality_zero,180,18337,0.4916287364248665,0.5189021171818835,0.47386732009943255,0.31380621462918573,0.20882785026036949
actual,1.0,stationary,CV_surface_all_uncovered,180,18337,0.6527446229143086,0.678492685793696,0.6313853306263931,0.31380621462918573,0.20882785026036949
actual,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.1903420843164838,0.21796765597273082,0.16860210048019753,0.31380621462918573,0.20882785026036949
actual,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11797527066886718,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,CRN_CV,51,9050,0.24678586533409072,0.2675389678358623,0.05822166423247533,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,CV_D_speed05,51,9050,0.25400870703716627,0.27454140424715695,0.06862822911058157,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,surface_all_zero,51,9050,2.784278571465616,2.808421534308294,2.6955974877228175,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,surface_quality_zero,51,9050,0.5705116670038418,0.5910349380390855,0.4067232737753014,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,CV_surface_all_uncovered,51,9050,1.0834628429411728,1.1052016408695076,0.926662457574123,0.3905848144643319,0.1978669347541757
actual,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.3241756565619067,0.3448267216034431,0.14594790544570532,0.3905848144643319,0.1978669347541757
actual,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.34588965531662835,0.17776599745852673
actual,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.8120374482475607,0.34588965531662835,0.17776599745852673
actual,1.0,moving,CRN_CV,135,12588,1.3573641422738263,1.3739235136918806,2.3345170600818745,0.34588965531662835,0.17776599745852673
actual,1.0,moving,CV_D_speed05,135,12588,1.2134954667348556,1.2303162473236673,2.5138895016142238,0.34588965531662835,0.17776599745852673
actual,1.0,moving,surface_all_zero,135,12588,4.782413788105975,4.793496737937777,2.7219373206114907,0.34588965531662835,0.17776599745852673
actual,1.0,moving,surface_quality_zero,135,12588,3.968621115504978,3.976356819907049,1.3652402953139569,0.34588965531662835,0.17776599745852673
actual,1.0,moving,CV_surface_all_uncovered,135,12588,1.6185379172666574,1.63545128919964,2.8282568663130347,0.34588965531662835,0.17776599745852673
actual,1.0,moving,CV_surface_quality_uncovered,135,12588,1.4923322510375752,1.5092194232764287,2.583145897943302,0.34588965531662835,0.17776599745852673
actual,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.3423760840272813,0.19932374174471107
actual,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.7273285025661468,0.3423760840272813,0.19932374174471107
actual,1.5,all,CRN_CV,358,38639,0.8610464838904827,0.8920248706559023,0.8856734782363579,0.3423760840272813,0.19932374174471107
actual,1.5,all,CV_D_speed05,358,38639,0.7829409787032812,0.814040990980416,0.9552175928238377,0.3423760840272813,0.19932374174471107
actual,1.5,all,surface_all_zero,358,38639,4.627949478610044,4.65519913138099,2.2616520853844566,0.3423760840272813,0.19932374174471107
actual,1.5,all,surface_quality_zero,358,38639,2.7355726182977604,2.7608600262210645,0.8086516229911564,0.3423760840272813,0.19932374174471107
actual,1.5,all,CV_surface_all_uncovered,358,38639,1.6671217320609413,1.6967299859528273,1.5041509833284958,0.3423760840272813,0.19932374174471107
