clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,1.5,stationary,zero,178,17942,0.04076253103809146,0.08357056512173242,0.0,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,D,178,17942,0.14997599923466848,0.18121105004858168,0.09080173282178781,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,CRN_CV,178,17942,0.06511301054333936,0.10661943676437419,0.017437840093498993,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,CV_D_speed05,178,17942,0.07145877725854735,0.11283712330473254,0.021870903802883788,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,surface_all_zero,178,17942,0.8897782946285782,0.9222874199036325,0.5702960443977251,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,surface_quality_zero,178,17942,0.5672875834904545,0.6038466020309224,0.3561062883896312,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,CV_surface_all_uncovered,178,17942,0.29792792953129354,0.3350673415050687,0.17153483163039307,0.32290597755778827,0.26019173947060564
actual,1.5,stationary,CV_surface_quality_uncovered,178,17942,0.19647237359472233,0.23541360994846644,0.10509255821938757,0.32290597755778827,0.26019173947060564
actual,1.5,ambiguous,zero,45,8681,0.28606325702822577,0.30331728022894433,0.0,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,D,45,8681,0.3178536751741151,0.33866774848637665,0.09953186189654904,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,CRN_CV,45,8681,0.3113353737886819,0.3283498629832884,0.041099318000766494,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,CV_D_speed05,45,8681,0.3219029281511535,0.33885270771818216,0.0508321272084574,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,surface_all_zero,45,8681,2.5134893851587856,2.5279905704971934,1.6008191988484375,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,surface_quality_zero,45,8681,1.8566638633730557,1.8719049759188187,1.138021344696606,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,CV_surface_all_uncovered,45,8681,0.7234895381271179,0.7401115218460581,0.33711633742290936,0.4241940560055698,0.3418453620308845
actual,1.5,ambiguous,CV_surface_quality_uncovered,45,8681,0.5572280539214625,0.574073251875227,0.22008563362010605,0.4241940560055698,0.3418453620308845
actual,1.5,moving,zero,135,12016,4.954941410962016,4.9643916032547155,0.0,0.3705302627400255,0.3079517616710538
actual,1.5,moving,D,135,12016,2.9361602798374036,2.953341671780205,1.7758663828967232,0.3705302627400255,0.3079517616710538
actual,1.5,moving,CRN_CV,135,12016,2.0937365447080563,2.1154881490111586,2.311982965643991,0.3705302627400255,0.3079517616710538
actual,1.5,moving,CV_D_speed05,135,12016,1.8747227870885286,1.8969873701883582,2.4873143083677034,0.3705302627400255,0.3079517616710538
actual,1.5,moving,surface_all_zero,135,12016,4.996207448626454,5.010326783043101,0.9766405576875414,0.3705302627400255,0.3079517616710538
actual,1.5,moving,surface_quality_zero,135,12016,4.932225888899861,4.944920751952356,0.7181286701388367,0.3705302627400255,0.3079517616710538
actual,1.5,moving,CV_surface_all_uncovered,135,12016,2.0893856814442846,2.1122029367817907,2.4893261142637875,0.3705302627400255,0.3079517616710538
actual,1.5,moving,CV_surface_quality_uncovered,135,12016,2.073882298820111,2.096061401798885,2.398137880655244,0.3705302627400255,0.3079517616710538
actual,2.0,all,zero,359,39460,2.6136904585436485,2.6448302705164517,0.0,0.3522283212159925,0.28727867427256487
actual,2.0,all,D,359,39460,1.6971111170890343,1.7254855957089534,0.7152045691048875,0.3522283212159925,0.28727867427256487
actual,2.0,all,CRN_CV,359,39460,1.239749993314579,1.2754133078730474,0.8823466907382665,0.3522283212159925,0.28727867427256487
actual,2.0,all,CV_D_speed05,359,39460,1.136941841629732,1.172759550517311,0.9512026343595998,0.3522283212159925,0.28727867427256487
actual,2.0,all,surface_all_zero,359,39460,3.5618769385625253,3.58917617667304,0.8493306523851606,0.3522283212159925,0.28727867427256487
actual,2.0,all,surface_quality_zero,359,39460,3.2083048161150916,3.237387806871066,0.5879078534287585,0.3522283212159925,0.28727867427256487
actual,2.0,all,CV_surface_all_uncovered,359,39460,1.4578540817143915,1.491605968638872,1.0625454523851636,0.3522283212159925,0.28727867427256487
actual,2.0,all,CV_surface_quality_uncovered,359,39460,1.3569374620986698,1.3914752625294857,0.9806415028714076,0.3522283212159925,0.28727867427256487
actual,2.0,stationary,zero,184,18544,0.05639980784753538,0.10424103325078357,0.0,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,D,184,18544,0.19624840643693475,0.2311511558675455,0.08829872551335605,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,CRN_CV,184,18544,0.0930276584826441,0.13871216309964138,0.01954449751352518,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,CV_D_speed05,184,18544,0.10187206469923629,0.1473589741011631,0.024227203552769208,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,surface_all_zero,184,18544,1.190886766955048,1.2276079844019179,0.5758522643129286,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,surface_quality_zero,184,18544,0.759519162345515,0.8008822359053837,0.3587583431215645,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,CV_surface_all_uncovered,184,18544,0.4003595401597049,0.44137656554999316,0.1744007583923184,0.32870653985911763,0.26565091938728286
actual,2.0,stationary,CV_surface_quality_uncovered,184,18544,0.26800648165860363,0.3111184086682461,0.10797318417966592,0.32870653985911763,0.26565091938728286
actual,2.0,ambiguous,zero,38,7898,0.3913189208920909,0.4076908536292404,0.0,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,D,38,7898,0.4331349735161667,0.4516406449766553,0.10248380346650598,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,CRN_CV,38,7898,0.4156709795793217,0.43177756726009986,0.035824298356056605,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,CV_D_speed05,38,7898,0.42777353781608124,0.4438819225403683,0.044678766999301865,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,surface_all_zero,38,7898,3.5677011032163803,3.581561215479836,1.7129777022706514,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,surface_quality_zero,38,7898,2.6471315061283103,2.661810991184511,1.2248879518383713,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,CV_surface_all_uncovered,38,7898,0.999131223110927,1.0151870067886457,0.3510808665752611,0.39497048717263755,0.3117487825701356
actual,2.0,ambiguous,CV_surface_quality_uncovered,38,7898,0.7696848563762868,0.7858076494320276,0.22884168700804308,0.39497048717263755,0.3117487825701356
actual,2.0,moving,zero,137,13018,6.6647240217468875,6.677528938389423,0.0,0.3719641275175434,0.3095388405760992
actual,2.0,moving,D,137,13018,4.063460257350022,4.0858041727793655,1.7271320458574442,0.3719641275175434,0.3095388405760992
actual,2.0,moving,CRN_CV,137,13018,3.008450081862139,3.0360787734321617,2.2759485481388246,0.3719641275175434,0.3095388405760992
actual,2.0,moving,CV_D_speed05,137,13018,2.7238121664481993,2.752110323682968,2.44763611047747,0.3719641275175434,0.3095388405760992
actual,2.0,moving,surface_all_zero,137,13018,6.744657035780985,6.763029577426532,0.977078356835102,0.3719641275175434,0.3095388405760992
actual,2.0,moving,surface_quality_zero,137,13018,6.652838729057426,6.6694238948548215,0.7189900881510828,0.3719641275175434,0.3095388405760992
actual,2.0,moving,CV_surface_all_uncovered,137,13018,3.0053757187435437,3.0342784556364073,2.4527226637388853,0.3719641275175434,0.3095388405760992
actual,2.0,moving,CV_surface_quality_uncovered,137,13018,2.9823308885105146,3.0104608859467965,2.3612207995289864,0.3719641275175434,0.3095388405760992
