clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,2.0,ambiguous,surface_quality_zero,38,7898,1.1358161904512503,1.1514463005685822,0.41173494630739427,0.37505238877699903,0.18178667646535043
nominal,2.0,ambiguous,CV_surface_all_uncovered,38,7898,2.137800545888876,2.1541737047609613,0.9147203450430579,0.37505238877699903,0.18178667646535043
nominal,2.0,ambiguous,CV_surface_quality_uncovered,38,7898,0.5972746012842329,0.6130061138470766,0.13254426529567717,0.37505238877699903,0.18178667646535043
nominal,2.0,moving,zero,137,13018,6.6647240217468875,6.677528938389423,0.0,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,D,137,13018,4.063460257350022,4.0858041727793655,1.7332324595169872,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,CRN_CV,137,13018,3.022346052766488,3.0502135044606704,2.2759485481388246,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,CV_D_speed05,137,13018,2.7377081373525476,2.7662450547114767,2.4489534917645006,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,surface_all_zero,137,13018,10.178457770844197,10.209249873901072,2.931898849071374,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,surface_quality_zero,137,13018,7.852940799333065,7.867786126702174,1.2695061896227195,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,CV_surface_all_uncovered,137,13018,3.4027787454286083,3.4324299251883397,2.6559058778673106,0.3438003097216515,0.17692180926868586
nominal,2.0,moving,CV_surface_quality_uncovered,137,13018,3.08325572810005,3.1116883544068363,2.416063590890288,0.3438003097216515,0.17692180926868586
actual,0.5,all,zero,373,40622,0.6567450000573326,0.6683432254973444,0.0,0.3296469612356653,0.19231210463008774
actual,0.5,all,D,373,40622,0.44377511622794596,0.45417120106328646,0.730093838766441,0.3296469612356653,0.19231210463008774
actual,0.5,all,CRN_CV,373,40622,0.30183144301089637,0.3152071557827367,0.8583181279826082,0.3296469612356653,0.19231210463008774
actual,0.5,all,CV_D_speed05,373,40622,0.27787369814241897,0.29125241944591457,0.9277685861176564,0.3296469612356653,0.19231210463008774
actual,0.5,all,surface_all_zero,373,40622,1.544918915958855,1.5558040844009233,2.2248811641827206,0.3296469612356653,0.19231210463008774
actual,0.5,all,surface_quality_zero,373,40622,0.922336057193824,0.933463385917393,0.7892601086530106,0.3296469612356653,0.19231210463008774
actual,0.5,all,CV_surface_all_uncovered,373,40622,0.5256658215137573,0.5382084793670618,1.381325337117315,0.3296469612356653,0.19231210463008774
actual,0.5,all,CV_surface_quality_uncovered,373,40622,0.3517955952935685,0.3648788857319317,0.9989113489620814,0.3296469612356653,0.19231210463008774
actual,0.5,stationary,zero,184,18667,0.011037193621901125,0.02950468373243219,0.0,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,D,184,18667,0.05294487294119879,0.06734722483602229,0.10021871043766904,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,CRN_CV,184,18667,0.01584642786864806,0.033663558781404694,0.010779323167090828,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,CV_D_speed05,184,18667,0.017782417935804228,0.03557593481355879,0.014711593375573668,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,surface_all_zero,184,18667,0.8985836366921752,0.9138419560205541,1.7652168244836297,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,surface_quality_zero,184,18667,0.2726164506660948,0.2898628263746442,0.5242877831786394,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,CV_surface_all_uncovered,184,18667,0.3167904742871724,0.3327273715677638,0.6116719706741687,0.3117469348352406,0.20404462186435343
actual,0.5,stationary,CV_surface_quality_uncovered,184,18667,0.09680765021543014,0.11395696699230212,0.17307247097154776,0.3117469348352406,0.20404462186435343
actual,0.5,ambiguous,zero,47,7237,0.10265601702990956,0.11285053870133963,0.0,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,D,47,7237,0.12525331367963874,0.13511529866742175,0.11642452979838998,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,CRN_CV,47,7237,0.11679110234522277,0.126985230302808,0.03279745002716688,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,CV_D_speed05,47,7237,0.12045290818066025,0.13053976727466726,0.04267278152373706,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,surface_all_zero,47,7237,1.4122793249974273,1.4222043938517712,2.7931177901702355,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,surface_quality_zero,47,7237,0.32663761155865606,0.3362470833832968,0.5011189419503305,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,CV_surface_all_uncovered,47,7237,0.43431138263065433,0.44443533880684116,0.7190159020852934,0.35471760161393373,0.2056656663157783
actual,0.5,ambiguous,CV_surface_quality_uncovered,47,7237,0.15282743144854202,0.16290885949746264,0.11300911119599187,0.35471760161393373,0.2056656663157783
