clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,0.5,moving,D,142,14718,1.0556292675274666,1.0610109126014713,1.7493859594283598,0.3564889229658977,0.28897640524335894
actual,0.5,moving,CRN_CV,142,14718,0.733649321866251,0.74232301737289,2.2297731417147277,0.3564889229658977,0.28897640524335894
actual,0.5,moving,CV_D_speed05,142,14718,0.6669974494538257,0.6757451506036757,2.4038389345715823,0.3564889229658977,0.28897640524335894
actual,0.5,moving,surface_all_zero,142,14718,1.4878505574372871,1.491773496125392,0.9541771092595929,0.3564889229658977,0.28897640524335894
actual,0.5,moving,surface_quality_zero,142,14718,1.5009355750242537,1.5046879157586872,0.7794752212349485,0.3564889229658977,0.28897640524335894
actual,0.5,moving,CV_surface_all_uncovered,142,14718,0.7039652471973019,0.7126708295756199,2.389825003868505,0.3564889229658977,0.28897640524335894
actual,0.5,moving,CV_surface_quality_uncovered,142,14718,0.7027517900806866,0.7115172005771957,2.3383297847391695,0.3564889229658977,0.28897640524335894
actual,1.0,all,zero,366,39975,1.2602264619109147,1.2802993571791126,0.0,0.3371038197114151,0.27983505933374236
actual,1.0,all,D,366,39975,0.8053896457440783,0.8236570422292054,0.7296340265227822,0.3371038197114151,0.27983505933374236
actual,1.0,all,CRN_CV,366,39975,0.5519909114748445,0.5751559942775551,0.8747040311781276,0.3371038197114151,0.27983505933374236
actual,1.0,all,CV_D_speed05,366,39975,0.501864832474993,0.5250687237832947,0.9443520866871662,0.3371038197114151,0.27983505933374236
actual,1.0,all,surface_all_zero,366,39975,1.3005651202229616,1.3168473118459412,0.5726636200191431,0.3371038197114151,0.27983505933374236
actual,1.0,all,surface_quality_zero,366,39975,1.2473209569127217,1.2650145432025193,0.4387829925589656,0.3371038197114151,0.27983505933374236
actual,1.0,all,CV_surface_all_uncovered,366,39975,0.5802124759399522,0.6016742368332773,0.990893552647187,0.3371038197114151,0.27983505933374236
actual,1.0,all,CV_surface_quality_uncovered,366,39975,0.5574506662302336,0.5796648506950635,0.947930389310957,0.3371038197114151,0.27983505933374236
actual,1.0,stationary,zero,180,18337,0.02509893780165559,0.05482626941543632,0.0,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,D,180,18337,0.09796353829894705,0.12086380343248063,0.09113477438780729,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,CRN_CV,180,18337,0.03443575144882188,0.06323851220862413,0.011180930134919213,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,CV_D_speed05,180,18337,0.03836775898748044,0.06711582166325436,0.01532078513857189,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,surface_all_zero,180,18337,0.32696615489603903,0.34830216569396055,0.31172275842519365,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,surface_quality_zero,180,18337,0.22612359319798697,0.25054999471706013,0.20881310067367695,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,CV_surface_all_uncovered,180,18337,0.12403306317553925,0.14944223949015653,0.10246095232993978,0.31278669720899727,0.2627502781760691
actual,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.08526927025863852,0.11211960821334822,0.06325091880098785,0.31278669720899727,0.2627502781760691
actual,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11797527066886718,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,CRN_CV,51,9050,0.24678586533409072,0.2675389678358623,0.05822166423247533,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,CV_D_speed05,51,9050,0.25400870703716627,0.27454140424715695,0.06862822911058157,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,surface_all_zero,51,9050,0.537745445919794,0.5592002732075484,0.4259403272777948,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,surface_quality_zero,51,9050,0.43351306068084694,0.45479447931885325,0.3005458469043266,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,CV_surface_all_uncovered,51,9050,0.3040456649108744,0.3250567846739112,0.13811604815981102,0.37246949898286447,0.31945642108871053
actual,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.279904996068558,0.3008710676693203,0.10759218128985153,0.37246949898286447,0.31945642108871053
actual,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.3561662819898691,0.287646697547652
actual,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.8120374482475607,0.3561662819898691,0.287646697547652
actual,1.0,moving,CRN_CV,135,12588,1.3573641422738263,1.3739235136918806,2.3345170600818745,0.3561662819898691,0.287646697547652
actual,1.0,moving,CV_D_speed05,135,12588,1.2134954667348556,1.2303162473236673,2.5138895016142238,0.3561662819898691,0.287646697547652
actual,1.0,moving,surface_all_zero,135,12588,2.8868733953956105,2.8944630546453087,0.9760135682911406,0.3561662819898691,0.287646697547652
actual,1.0,moving,surface_quality_zero,135,12588,2.9163559804421877,2.9237170764280718,0.7976324367644361,0.3561662819898691,0.287646697547652
actual,1.0,moving,CV_surface_all_uncovered,135,12588,1.29278137712571,1.3091501596620878,2.497630743654303,0.3561662819898691,0.287646697547652
